country,id,geo,year,employment_15_64,female_unemp,tech_employment,internet_usage,HRST,regional_GDP,higher_edu,pop_density
PL,PL81,Lubelskie,2017,63.4 ,6.8,1.6 u,,35.8 ,18101.38 ,26.9,84.6 
PL,PL81,Lubelskie,2018,64.9 ,6.5,1.7 ,,38.1 ,18983.32 ,28.8,84.3 
PL,PL81,Lubelskie,2019,64.7 b,5.5,1.7 bu,,40.7 b,20271.5 ,31.2,84.0 
PL,PL81,Lubelskie,2020,65.3 ,5.9,2.1 u,,42.6 ,20157.02 b,33.5,84.0 
PL,PL81,Lubelskie,2021,67.6 b,5.5,1.8 bu,,40.7 b,21823.01 ,31.3,83.5 
PL,PL81,Lubelskie,2022,69.4 ,4.8,1.5 u,,38.6 ,24392.43 ,29.8,: 
PL,PL81,Lubelskie,2023,70.1 ,4.2,2.3 ,83.24,42.9 ,27062.47 p,34.0,
PL,PL82,Podkarpackie,2012,57.0 ,14.1,1.6 u,,31.3 ,14982.95 ,21.9,: 
PL,PL82,Podkarpackie,2013,56.7 ,14.5,1.4 u,,32.9 ,15348 ,23.1,118.2 
PL,PL82,Podkarpackie,2014,56.3 ,14.6,1.4 u,,33.5 b,16055.29 ,23.8,117.7 
PL,PL82,Podkarpackie,2015,57.4 ,12.4,1.2 u,,35.3 ,16963.16 ,25.3,117.7 
PL,PL82,Podkarpackie,2016,61.2 b,9.4,1.2 bu,,37.8 b,16714.19 ,27.5,117.7 b
PL,PL82,Podkarpackie,2017,62.9 ,9.2,1.4 u,,38.4 ,18132.91 ,28.3,117.8 
PL,PL82,Podkarpackie,2018,63.1 ,6.9,2.1 ,,39.1 ,19685.77 ,28.4,117.8 
PL,PL82,Podkarpackie,2019,63.8 b,5.9,2.5 b,,41.1 b,21049.14 ,29.4,117.8 
PL,PL82,Podkarpackie,2020,64.7 ,4.8,2.1 u,,41.4 ,20301.91 b,29.7,117.8 
PL,PL82,Podkarpackie,2021,62.9 b,5.5,2.1 bu,,43.1 b,22482.79 ,30.2,117.6 
PL,PL82,Podkarpackie,2022,63.4 ,5.3,2.5 ,,43.1 ,24733.07 ,30.6,: 
PL,PL82,Podkarpackie,2023,65.6 ,4.5,2.6 ,82.88,44.3 ,28379.06 p,32.9,
PL,PL84,Podlaskie,2012,61.6 ,9.7,1.4 u,,33.7 ,8699.58 ,24.7,: 
PL,PL84,Podlaskie,2013,61.4 ,10.1,1.5 u,,34.7 ,8912.09 ,26.1,58.6 
PL,PL84,Podlaskie,2014,62.4 ,9.6,1.5 u,,36.6 b,9280.43 ,27.8,58.2 
PL,PL84,Podlaskie,2015,64.1 ,6.8,1.4 u,,37.0 ,9586.39 ,28.1,58.0 
PL,PL84,Podlaskie,2016,65.1 b,6.8,1.3 bu,,39.1 b,9436.69 ,29.2,57.9 b
PL,PL84,Podlaskie,2017,66.1 ,5.3,1.4 u,,41.1 ,10457.11 ,30.5,57.8 
PL,PL84,Podlaskie,2018,67.9 ,3.7,1.3 u,,42.4 ,11146.57 ,32.3,57.7 
PL,PL84,Podlaskie,2019,68.3 b,3.3,1.4 bu,,43.4 b,11952.17 ,32.9,57.5 
PL,PL84,Podlaskie,2020,68.4 ,,: u,,41.7 ,12178.44 b,31.7,57.5 
PL,PL84,Podlaskie,2021,70.6 b,,2.0 bu,,42.4 b,13130.04 ,33.0,57.3 
PL,PL84,Podlaskie,2022,72.2 ,,2.4 u,,44.0 ,14969.97 ,34.7,: 
PL,PL84,Podlaskie,2023,72.6 ,,2.3 u,81.95,44.3 ,16826.86 p,36.0,
PL,PL91,Warszawski stołeczny,2013,70.0 ,6.0,8.4 ,,62.3 ,65623.53 ,48.0,: 
PL,PL91,Warszawski stołeczny,2014,72.7 ,6.1,9.2 ,,64.7 b,68294.51 ,51.7,490.4 
PL,PL91,Warszawski stołeczny,2015,74.0 ,4.9,9.7 ,,65.9 ,72431.8 ,52.1,493.9 
PL,PL91,Warszawski stołeczny,2016,74.4 b,3.8,8.4 b,,66.8 b,71713.89 ,53.3,497.4 b
PL,PL91,Warszawski stołeczny,2017,75.5 ,3.4,8.7 ,,69.4 ,79676.8 ,56.7,501.2 
PL,PL91,Warszawski stołeczny,2018,78.6 ,1.9,9.2 ,,70.7 ,87282.53 ,57.4,505.4 
PL,PL91,Warszawski stołeczny,2019,77.3 b,1.7,9.5 b,,68.8 b,94464.16 ,56.1,510.2 
PL,PL91,Warszawski stołeczny,2020,76.5 ,2.1,8.9 ,,69.3 ,93557 b,57.8,510.2 
PL,PL91,Warszawski stołeczny,2021,78.9 b,1.5,8.8 b,,69.1 b,100193.45 ,58.1,513.7 
PL,PL91,Warszawski stołeczny,2022,79.6 ,1.9,8.8 ,,69.2 ,115824.76 ,57.7,: 
PL,PL91,Warszawski stołeczny,2023,80.6 ,1.9,10.1 ,94.69,72.9 ,137339.26 p,62.0,
PL,PL92,Mazowiecki regionalny,2013,60.6 ,11.3,1.9 ,,28.0 ,20394.93 ,20.4,: 
PL,PL92,Mazowiecki regionalny,2014,63.1 ,10.0,2.1 ,,29.3 b,21545.76 ,21.5,80.5 
PL,PL92,Mazowiecki regionalny,2015,63.2 ,7.9,1.8 ,,29.8 ,22963.09 ,21.6,80.3 
PL,PL92,Mazowiecki regionalny,2016,63.3 b,6.9,1.7 b,,30.6 b,22731.45 ,21.8,80.1 b
PL,PL92,Mazowiecki regionalny,2017,64.5 ,6.7,1.5 ,,31.5 ,24809.39 ,22.6,80.0 
PL,PL92,Mazowiecki regionalny,2018,64.5 ,5.2,1.4 ,,33.0 ,26157.4 ,23.6,79.8 
PL,PL92,Mazowiecki regionalny,2019,66.6 b,4.8,1.6 b,,37.0 b,28421.91 ,26.2,79.5 
PL,PL92,Mazowiecki regionalny,2020,67.4 ,5.0,1.7 u,,36.8 ,28415.94 b,26.3,79.5 
PL,PL92,Mazowiecki regionalny,2021,69.2 b,3.6,2.1 b,,38.4 b,31325.51 ,28.2,79.1 
PL,PL92,Mazowiecki regionalny,2022,70.8 ,3.6,1.9 u,,38.8 ,37301.37 ,29.7,: 
PL,PL92,Mazowiecki regionalny,2023,71.8 ,2.9,1.8 u,82.6,40.5 ,40631.85 p,32.2,
PT,PT11,Norte,2012,60.4 ,17.0,1.6 ,,24.2 ,48345.47 ,16.5,172.7 
PT,PT11,Norte,2013,58.6 ,18.3,2.0 ,51.84,24.7 ,49397.69 ,16.5,171.7 
PT,PT11,Norte,2014,60.5 ,16.2,2.2 ,55.45,27.5 b,50782.14 ,18.2,170.7 
PT,PT11,Norte,2015,61.4 ,14.3,2.1 ,60.06,28.6 ,52770.63 ,18.7,169.7 
PT,PT11,Norte,2016,62.9 ,12.7,2.0 ,62.53,30.1 ,55077.73 ,20.2,170.2 b
PT,PT11,Norte,2017,66.1 ,10.7,2.5 ,65.86,31.2 ,57652.65 ,20.5,169.6 
PT,PT11,Norte,2018,68.3 ,7.8,2.6 ,65.95,32.4 ,60909.74 ,21.7,169.3 
PT,PT11,Norte,2019,68.9 ,7.5,2.7 ,67.01,33.3 ,63524.58 ,23.1,169.3 
PT,PT11,Norte,2020,68.4 ,7.2,3.2 ,72.75,34.7 ,60578.91 ,23.7,169.3 
PT,PT11,Norte,2021,69.3 b,7.6,3.3 b,76.1,37.3 b,65622.12 b,24.9,169.1 
PT,PT11,Norte,2022,70.7 ,6.5,3.4 ,79.19,37.8 ,72462.89 ,25.8,171.0 bp
PT,PT11,Norte,2023,71.3 ,7.5,3.5 ,80.45,37.4 ,78659.54 p,26.3,
PT,PT15,Algarve,2012,62.0 ,17.1,: u,,26.5 ,7164.79 ,18.1,89.1 
PT,PT15,Algarve,2013,61.9 ,15.8,: u,59.02,27.4 ,7244.39 ,18.6,88.7 
PT,PT15,Algarve,2014,65.1 ,14.0,: u,64.1,24.7 b,7508.84 ,19.4,88.4 
PT,PT15,Algarve,2015,65.7 ,11.6,: u,68.18,27.7 ,7880.99 ,19.6,88.4 
PT,PT15,Algarve,2016,68.5 ,8.4,: u,69.18,30.0 ,8507.83 ,21.0,89.5 b
PT,PT15,Algarve,2017,71.8 ,6.9,: u,70.7,30.5 ,9223.7 ,22.4,89.3 
PT,PT15,Algarve,2018,72.3 ,6.0,: u,73.39,30.7 ,9729.59 ,22.2,89.0 
PT,PT15,Algarve,2019,72.7 ,7.0,: u,74.28,28.3 ,10239.8 ,22.1,88.9 
PT,PT15,Algarve,2020,68.9 ,8.7,: u,78.67,31.8 ,8527.88 ,23.9,88.9 
PT,PT15,Algarve,2021,69.9 b,9.1,: bu,81.7,33.9 b,9419.31 b,24.8,88.8 
PT,PT15,Algarve,2022,73.3 ,7.1,1.7 u,85.62,33.7 ,11984.17 ,25.3,95.0 bp
PT,PT15,Algarve,2023,74.3 ,6.3,: u,88.13,33.7 ,13143.03 p,25.3,
PT,PT19,Centro (PT),2012,,13.1,,,,: ,16.2,
PT,PT19,Centro (PT),2013,,12.2,,53.39,,: ,17.0,
PT,PT19,Centro (PT),2014,,11.2,,54.7,,: ,19.6,
PT,PT19,Centro (PT),2015,,9.9,,60.09,,: ,21.5,
PT,PT19,Centro (PT),2016,,9.0,,63.06,,: ,22.9,
PT,PT19,Centro (PT),2017,,7.6,,68.31,,: ,22.4,
PT,PT19,Centro (PT),2018,,6.4,,68.98,,: ,24.0,
PT,PT19,Centro (PT),2019,,5.4,,71.44,,: ,24.9,
PT,PT19,Centro (PT),2020,,6.0,,72.62,,: ,25.9,
PT,PT19,Centro (PT),2021,,5.9,,77.96,,31224.81 b,27.4,
PT,PT19,Centro (PT),2022,,5.0,,81.92,,34113.88 ,28.4,
PT,PT19,Centro (PT),2023,,5.4,,82.36,,36631.12 p,27.7,
PT,PT1C,Alentejo,2012,,16.8,,,,: ,14.4,
PT,PT1C,Alentejo,2013,,18.4,,51.76,,: ,15.7,
PT,PT1C,Alentejo,2014,,14.1,,55.77,,: ,16.7,
PT,PT1C,Alentejo,2015,,14.3,,59.59,,: ,18.0,
PT,PT1C,Alentejo,2016,,12.8,,64.42,,: ,18.5,
PT,PT1C,Alentejo,2017,,9.0,,67.58,,: ,18.6,
PT,PT1C,Alentejo,2018,,7.6,,67.49,,: ,20.1,
PT,PT1C,Alentejo,2019,,7.4,,67.3,,: ,20.1,
PT,PT1C,Alentejo,2020,,5.8,,74.13,,: ,21.1,
PT,PT1C,Alentejo,2021,,6.0,,78.8,,9306.01 b,21.8,
PT,PT1C,Alentejo,2022,,5.1,,80.69,,10479.33 ,22.8,
PT,PT1C,Alentejo,2023,,6.3,,82.29,,11326.56 p,22.7,
PT,PT20,Região Autónoma dos Açores,2012,57.3 ,13.4,: u,,24.9 ,3569.44 ,12.1,106.5 
PT,PT20,Região Autónoma dos Açores,2013,55.9 ,13.6,: u,57.79,24.2 ,3652.81 ,12.0,106.6 
PT,PT20,Região Autónoma dos Açores,2014,57.3 ,16.1,: u,63.46,25.7 b,3685.83 ,13.0,106.3 
PT,PT20,Região Autónoma dos Açores,2015,60.1 ,10.5,: u,67.18,28.8 ,3824.28 ,14.2,106.0 
PT,PT20,Região Autónoma dos Açores,2016,61.3 ,9.4,: u,68.17,29.7 ,3973.06 ,14.8,106.5 b
PT,PT20,Região Autónoma dos Açores,2017,63.3 ,,: u,72.29,30.2 ,4110.58 ,15.5,106.1 
PT,PT20,Região Autónoma dos Açores,2018,64.3 ,8.6,: u,71.73,28.4 ,4284.64 ,15.0,105.6 
PT,PT20,Região Autónoma dos Açores,2019,65.6 ,,: u,75.31,24.2 ,4487.27 ,13.7,105.3 
PT,PT20,Região Autónoma dos Açores,2020,65.6 ,,: u,74.79,26.4 ,4163.07 ,15.2,105.3 
PT,PT20,Região Autónoma dos Açores,2021,63.3 b,8.1,: bu,77.83,27.3 b,4374.46 b,15.9,105.2 
PT,PT20,Região Autónoma dos Açores,2022,66.3 ,6.5,: u,84.98,27.7 ,4859.15 ,16.6,103.3 bp
PT,PT20,Região Autónoma dos Açores,2023,67.5 ,7.0,: u,85.45,29.6 ,5376.01 p,16.9,
PT,PT30,Região Autónoma da Madeira,2012,58.1 ,14.8,: u,,22.9 ,4062.75 ,14.7,329.1 
PT,PT30,Região Autónoma da Madeira,2013,57.0 ,16.6,: u,56.61,25.5 ,4143.44 ,16.2,327.3 
PT,PT30,Região Autónoma da Madeira,2014,58.7 ,13.9,: u,59.78,26.1 b,4202.3 ,16.6,324.6 
PT,PT30,Região Autónoma da Madeira,2015,59.6 ,13.7,: u,64.3,26.5 ,4313.16 ,17.3,321.5 
PT,PT30,Região Autónoma da Madeira,2016,61.2 ,11.8,: u,68.88,28.2 ,4477.62 ,18.8,320.0 b
PT,PT30,Região Autónoma da Madeira,2017,63.7 ,10.1,: u,73.97,31.0 ,4783.57 ,20.4,318.7 
PT,PT30,Região Autónoma da Madeira,2018,65.5 ,8.2,: u,72.47,30.8 ,4940.38 ,20.9,318.1 
PT,PT30,Região Autónoma da Madeira,2019,67.8 ,7.1,: u,74.49,29.3 ,5126.38 ,20.9,318.0 
PT,PT30,Região Autónoma da Madeira,2020,65.4 ,8.3,: u,77.64,32.0 ,4449.63 ,22.5,318.0 
PT,PT30,Região Autónoma da Madeira,2021,64.7 b,8.4,: bu,82.02,36.1 b,5073.17 b,24.7,318.0 
PT,PT30,Região Autónoma da Madeira,2022,66.8 ,7.1,: u,85.31,32.5 ,6265.72 ,22.2,315.7 bp
PT,PT30,Região Autónoma da Madeira,2023,68.2 ,6.2,: u,85.63,30.7 ,6988.63 p,20.9,
RO,RO11,Nord-Vest,2012,62.3 ,4.4,2.1 ,,21.0 ,15664.91 ,13.7,77.1 
RO,RO11,Nord-Vest,2013,62.9 ,4.2,2.4 ,45.1,21.3 ,16018.88 ,14.2,77.0 
RO,RO11,Nord-Vest,2014,63.8 ,3.9,2.4 ,47.94,22.2 b,17260 ,14.2,76.8 
RO,RO11,Nord-Vest,2015,63.4 ,4.5,2.7 ,51.96,26.7 ,18343.58 ,17.4,76.6 
RO,RO11,Nord-Vest,2016,64.0 ,3.5,2.6 ,57.7,25.9 ,19674.61 ,17.4,76.4 
RO,RO11,Nord-Vest,2017,66.3 ,3.2,2.5 ,64.48,25.0 ,22763.82 ,17.1,76.1 
RO,RO11,Nord-Vest,2018,67.0 ,2.7,2.6 ,75.25,26.0 ,24852.61 ,17.7,75.2 
RO,RO11,Nord-Vest,2019,67.0 ,2.9,2.5 ,80.33,26.9 ,27434.43 ,18.9,75.0 
RO,RO11,Nord-Vest,2020,66.5 ,4.5,2.9 ,80.98,28.0 ,27361.63 ,20.1,75.0 e
RO,RO11,Nord-Vest,2021,65.9 b,3.0,3.0 b,86.33,28.7 b,29733.72 ,19.3,74.7 e
RO,RO11,Nord-Vest,2022,66.7 ,3.1,2.6 ,87.42,27.3 ,34151.1 ,18.2,74.3 e
RO,RO11,Nord-Vest,2023,65.7 ,2.6,2.7 ,89.39,26.1 ,39208.98 p,17.2,
RO,RO12,Centru,2012,53.6 ,9.1,1.4 ,,25.3 ,15844.66 ,13.1,69.9 
RO,RO12,Centru,2013,54.2 ,8.8,1.6 ,40.47,26.0 ,15795.68 ,14.3,69.8 
RO,RO12,Centru,2014,54.8 ,9.4,1.9 ,44.79,26.0 b,16610.47 ,14.6,69.6 
RO,RO12,Centru,2015,56.7 ,6.9,2.9 ,53.4,29.6 ,17772.42 ,17.8,69.4 
RO,RO12,Centru,2016,58.4 ,4.1,2.7 ,57.77,29.0 ,18901.86 ,17.5,69.2 
RO,RO12,Centru,2017,60.8 ,3.1,2.8 ,59.15,28.4 ,21050.68 ,17.9,68.9 
RO,RO12,Centru,2018,59.0 ,2.9,2.3 ,66.49,29.1 ,23552.64 ,18.1,68.4 
RO,RO12,Centru,2019,60.2 ,3.8,2.1 ,69.91,28.8 ,25272.06 ,18.3,68.2 
RO,RO12,Centru,2020,60.3 ,6.4,2.4 ,74.65,27.4 ,25124.22 ,17.1,68.2 e
RO,RO12,Centru,2021,60.3 b,3.5,2.0 b,82.91,28.2 b,27257.14 ,16.4,68.0 e
RO,RO12,Centru,2022,61.9 ,3.9,2.3 ,85.68,30.8 ,30419.08 ,18.9,67.0 e
RO,RO12,Centru,2023,61.0 ,3.4,2.2 ,86.64,29.6 ,34804.61 p,18.1,
RO,RO21,Nord-Est,2012,65.7 ,3.4,1.1 ,,17.9 ,14245.99 ,12.6,91.0 
RO,RO21,Nord-Est,2013,65.9 ,3.9,1.2 ,42.82,16.5 ,14599.93 ,11.9,90.7 
RO,RO21,Nord-Est,2014,66.8 ,3.3,1.2 ,45.6,17.0 b,15281.38 ,12.0,90.6 
RO,RO21,Nord-Est,2015,69.9 ,3.3,1.3 ,46.58,15.1 ,16152.34 ,11.6,90.4 
RO,RO21,Nord-Est,2016,69.0 ,2.8,1.3 ,51.4,15.8 ,16914.1 ,11.5,89.9 
RO,RO21,Nord-Est,2017,69.9 ,2.3,1.0 ,54.55,16.3 ,19328.03 ,12.1,89.5 
RO,RO21,Nord-Est,2018,71.8 ,2.3,1.1 ,62.12,16.9 ,21550 ,12.7,88.0 
RO,RO21,Nord-Est,2019,73.1 ,2.2,1.4 ,68.96,15.9 ,23674.94 ,11.7,87.5 
RO,RO21,Nord-Est,2020,72.5 ,3.6,1.5 ,73.28,15.6 ,23841.96 ,11.8,87.5 e
RO,RO21,Nord-Est,2021,61.1 b,7.7,1.9 b,81.63,19.7 b,25482.79 ,12.3,87.0 e
RO,RO21,Nord-Est,2022,63.0 ,6.9,1.5 ,81.64,21.7 ,28402.82 ,14.0,88.3 e
RO,RO21,Nord-Est,2023,62.2 ,6.7,1.5 ,89.56,21.6 ,32786.04 p,13.6,
RO,RO22,Sud-Est,2012,55.9 ,8.4,0.9 u,,20.5 ,15095.25 ,12.3,81.1 
RO,RO22,Sud-Est,2013,54.9 ,8.1,: u,44.85,20.4 ,16165.98 ,12.4,80.7 
RO,RO22,Sud-Est,2014,54.4 ,9.4,: u,43.58,20.5 b,16997.23 ,12.0,80.2 
RO,RO22,Sud-Est,2015,57.5 ,8.2,0.9 u,45.86,21.0 ,17118.87 ,12.9,79.6 
RO,RO22,Sud-Est,2016,56.5 ,6.5,1.0 u,52.23,22.3 ,17498.97 ,12.9,78.8 
RO,RO22,Sud-Est,2017,57.6 ,5.2,1.1 u,54.89,21.9 ,19094.01 ,12.7,78.1 
RO,RO22,Sud-Est,2018,59.1 ,5.5,1.0 u,61.04,21.8 ,21178.21 ,13.1,71.6 
RO,RO22,Sud-Est,2019,60.4 ,6.4,0.8 u,65.79,22.9 ,22244.16 ,13.8,70.9 
RO,RO22,Sud-Est,2020,60.5 ,6.8,0.9 u,72.73,22.3 ,21253.72 ,13.1,70.9 e
RO,RO22,Sud-Est,2021,58.1 b,5.2,0.8 bu,78.39,23.2 b,24147.52 ,12.9,70.2 e
RO,RO22,Sud-Est,2022,58.2 ,5.6,: u,81.54,24.3 ,27362.82 ,14.0,70.0 e
RO,RO22,Sud-Est,2023,57.0 ,6.5,: u,85.13,23.8 ,31360.17 p,13.7,
RO,RO31,Sud-Muntenia,2012,58.1 ,9.1,0.8 u,,18.1 ,16757.44 ,11.2,93.2 
RO,RO31,Sud-Muntenia,2013,59.4 ,8.8,1.0 ,38.78,18.1 ,17579.97 ,11.4,92.5 
RO,RO31,Sud-Muntenia,2014,60.5 ,8.1,1.1 ,38.18,18.1 b,19757.17 ,11.4,91.8 
RO,RO31,Sud-Muntenia,2015,59.7 ,9.3,1.0 ,47.33,19.9 ,19609.42 ,12.8,91.0 
RO,RO31,Sud-Muntenia,2016,59.9 ,9.1,1.0 ,48.47,21.2 ,20546.75 ,13.3,90.1 
RO,RO31,Sud-Muntenia,2017,62.8 ,6.3,1.2 ,56.51,21.4 ,21927.57 ,13.1,89.2 
RO,RO31,Sud-Muntenia,2018,64.0 ,5.4,1.1 ,64.22,20.3 ,24402.55 ,12.7,87.1 
RO,RO31,Sud-Muntenia,2019,64.9 ,4.8,1.1 ,68.54,19.6 ,25554.21 ,12.9,86.1 
RO,RO31,Sud-Muntenia,2020,64.4 ,5.9,1.4 ,73.35,20.5 ,24911.44 ,13.1,86.1 e
RO,RO31,Sud-Muntenia,2021,60.1 b,8.8,1.5 b,79.3,23.2 b,27419.36 ,13.9,85.2 e
RO,RO31,Sud-Muntenia,2022,60.5 ,9.4,1.5 ,79.99,23.6 ,32484.23 ,13.7,84.1 e
RO,RO31,Sud-Muntenia,2023,62.0 ,10.1,1.4 ,83.45,21.8 ,37020.11 p,12.6,
RO,RO32,Bucureşti-Ilfov,2012,63.8 ,5.9,6.9 ,,46.7 ,37024.13 ,31.9,1297.0 
RO,RO32,Bucureşti-Ilfov,2013,62.6 ,7.2,7.2 ,67.19,46.1 ,38302.09 ,33.1,1297.7 
RO,RO32,Bucureşti-Ilfov,2014,64.5 ,7.0,6.8 ,69.74,48.1 b,39573.21 ,35.0,1298.2 
RO,RO32,Bucureşti-Ilfov,2015,66.2 ,4.2,7.6 ,70.53,46.0 ,44083.31 ,33.6,1299.7 
RO,RO32,Bucureşti-Ilfov,2016,67.8 ,3.8,7.6 ,74.55,46.8 ,45432.8 ,35.1,1299.1 
RO,RO32,Bucureşti-Ilfov,2017,70.0 ,3.2,9.6 ,75.08,49.0 ,50564.81 ,36.1,1304.6 
RO,RO32,Bucureşti-Ilfov,2018,71.3 ,3.0,9.6 ,80.84,50.8 ,55176.92 ,37.5,1316.3 
RO,RO32,Bucureşti-Ilfov,2019,72.3 ,1.7,9.3 ,74.92,53.7 ,61934.02 ,40.3,1321.9 
RO,RO32,Bucureşti-Ilfov,2020,72.1 ,3.0,10.0 ,80.05,53.2 ,61286.86 ,40.5,1321.9 e
RO,RO32,Bucureşti-Ilfov,2021,72.7 b,2.2,10.7 b,84.07,54.2 b,67994.49 ,41.1,1325.3 e
RO,RO32,Bucureşti-Ilfov,2022,74.2 ,2.3,11.3 ,90.16,55.8 ,81893.25 ,42.2,1299.4 e
RO,RO32,Bucureşti-Ilfov,2023,75.1 ,2.5,9.9 ,93.35,52.5 ,95507.19 p,39.4,
RO,RO41,Sud-Vest Oltenia,2012,62.3 ,4.0,0.7 u,,18.5 ,10804.44 ,13.7,72.0 
RO,RO41,Sud-Vest Oltenia,2013,60.2 ,4.9,0.8 u,40.99,19.7 ,10826.24 ,14.3,71.7 
RO,RO41,Sud-Vest Oltenia,2014,62.1 ,4.7,1.2 u,37.38,20.6 b,10973.98 ,15.1,71.1 
RO,RO41,Sud-Vest Oltenia,2015,56.2 ,6.7,1.1 u,45.64,22.9 ,11758.96 ,16.7,70.4 
RO,RO41,Sud-Vest Oltenia,2016,55.7 ,7.3,: u,54.62,23.9 ,12111.64 ,16.8,69.7 
RO,RO41,Sud-Vest Oltenia,2017,61.0 ,6.9,0.8 u,57.62,22.4 ,13891.64 ,16.1,68.9 
RO,RO41,Sud-Vest Oltenia,2018,62.5 ,4.5,1.0 u,65.67,21.1 ,15951.93 ,14.7,67.6 
RO,RO41,Sud-Vest Oltenia,2019,64.0 ,4.0,: u,69.4,22.1 ,17354.21 ,15.4,66.9 
RO,RO41,Sud-Vest Oltenia,2020,64.4 ,4.0,: u,73.52,23.9 ,16785.6 ,16.7,66.9 e
RO,RO41,Sud-Vest Oltenia,2021,55.6 b,7.1,1.0 bu,77.31,28.0 b,18124.54 ,17.4,66.3 e
RO,RO41,Sud-Vest Oltenia,2022,57.1 ,5.9,0.9 u,82.52,27.9 ,22010.2 ,17.6,65.1 e
RO,RO41,Sud-Vest Oltenia,2023,58.5 ,6.9,1.0 u,86.72,26.1 ,25048.3 p,16.5,
RO,RO42,Vest,2012,58.4 ,5.5,4.7 ,,23.9 ,13763.72 ,15.1,57.8 
RO,RO42,Vest,2013,58.6 ,5.4,5.1 ,47.74,21.7 ,13530.94 ,14.2,57.6 
RO,RO42,Vest,2014,59.4 ,4.1,5.4 ,59.0,21.2 b,13969.42 ,13.5,57.4 
RO,RO42,Vest,2015,57.7 ,5.0,4.6 ,56.45,25.1 ,15322.2 ,16.1,57.2 
RO,RO42,Vest,2016,57.2 ,3.6,5.4 ,57.84,24.9 ,16297.99 ,15.5,56.9 
RO,RO42,Vest,2017,58.9 ,2.8,5.9 ,67.94,25.4 ,17629.36 ,16.0,56.6 
RO,RO42,Vest,2018,59.7 ,,6.5 ,72.87,25.5 ,19377.32 ,15.7,55.9 
RO,RO42,Vest,2019,60.6 ,2.4,5.9 ,76.03,24.6 ,21142.56 ,16.3,55.7 
RO,RO42,Vest,2020,60.3 ,4.3,5.0 ,82.05,24.5 ,20355.1 ,17.0,55.7 e
RO,RO42,Vest,2021,59.4 b,3.0,5.0 b,84.64,25.4 b,21959.76 ,16.3,55.4 e
RO,RO42,Vest,2022,60.4 ,3.9,4.7 ,83.68,27.6 ,24852.67 ,18.3,52.4 e
RO,RO42,Vest,2023,61.6 ,,5.8 ,91.13,28.6 ,28423.05 p,19.4,
SE,SE11,Stockholm,2012,76.7 ,6.8,8.5 ,,59.1 ,131561.5 ,44.4,323.2 
SE,SE11,Stockholm,2013,77.5 ,6.9,8.1 ,94.55,60.2 ,136102.88 ,45.7,328.7 
SE,SE11,Stockholm,2014,77.5 ,7.2,7.9 ,91.89,62.0 b,136908.82 ,47.6,334.1 
SE,SE11,Stockholm,2015,77.9 ,7.3,7.9 ,92.14,62.7 ,143517.52 ,48.7,339.4 
SE,SE11,Stockholm,2016,78.5 ,6.7,7.9 ,93.33,64.2 ,146528.51 ,50.4,344.9 b
SE,SE11,Stockholm,2017,79.2 ,6.5,8.4 ,97.45,64.9 ,147067.75 ,51.0,350.8 
SE,SE11,Stockholm,2018,80.1 b,5.4,9.3 b,93.02,65.8 b,146322.89 ,52.3,356.6 
SE,SE11,Stockholm,2019,79.5 ,6.0,9.7 ,95.39,66.7 ,150614.47 ,53.0,361.8 
SE,SE11,Stockholm,2020,78.3 ,7.7,10.4 ,96.84,67.7 ,153084.46 ,53.7,361.8 
SE,SE11,Stockholm,2021,78.1 b,8.4,11.5 b,95.95,68.0 b,169784.45 ,56.1,365.5 
SE,SE11,Stockholm,2022,79.7 ,7.3,11.5 ,97.46,68.5 ,171869.38 ,57.4,372.1 
SE,SE11,Stockholm,2023,79.5 ,7.5,11.1 ,97.59,69.4 ,168988.2 ,58.8,
SE,SE12,Östra Mellansverige,2012,71.6 ,8.4,4.2 ,,45.1 ,62094.22 ,33.1,41.2 
SE,SE12,Östra Mellansverige,2013,72.0 ,8.7,4.5 ,93.71,46.4 ,63543.56 ,35.1,41.6 
SE,SE12,Östra Mellansverige,2014,73.0 ,8.3,4.6 ,94.24,48.0 b,62126.42 ,36.6,42.0 
SE,SE12,Östra Mellansverige,2015,73.6 ,7.8,4.4 ,88.12,49.8 ,64126.84 ,36.8,42.4 
SE,SE12,Östra Mellansverige,2016,74.3 ,7.4,4.3 ,89.54,51.1 ,66730.16 ,38.0,43.0 b
SE,SE12,Östra Mellansverige,2017,74.6 ,7.4,4.2 ,97.43,51.5 ,69140.99 ,39.2,43.6 
SE,SE12,Östra Mellansverige,2018,74.9 b,7.6,4.4 b,91.58,52.0 b,67579.1 ,40.1,44.2 
SE,SE12,Östra Mellansverige,2019,75.3 ,7.3,4.9 ,96.38,53.4 ,67617.96 ,42.1,44.7 
SE,SE12,Östra Mellansverige,2020,73.0 ,8.7,4.9 ,94.68,54.3 ,68672.3 ,42.8,44.7 
SE,SE12,Östra Mellansverige,2021,73.1 b,9.6,5.0 b,95.81,54.4 b,77151.51 ,44.6,45.1 
SE,SE12,Östra Mellansverige,2022,72.9 ,9.9,6.4 ,94.96,53.7 ,79680.96 ,45.4,45.7 
SE,SE12,Östra Mellansverige,2023,74.4 ,9.1,6.5 ,97.58,55.4 ,79240.2 ,45.7,
SE,SE21,Småland med öarna,2012,74.8 ,7.5,2.3 ,,39.6 ,31206.37 ,28.4,24.6 
